ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
511090.SH,20250320,119.008,119.485,120.552,119.48,120.517,1.509,1.268,979867.78,11759094.867,1.04,116.571,117.612,116.566,117.578
511090.SH,20250321,120.517,120.797,120.91,120.245,120.556,0.039,0.0324,943426.36,11380630.494,1.04,117.851,117.961,117.312,117.616
511090.SH,20250324,120.556,120.29,120.787,119.995,120.477,-0.079,-0.0655,860383.82,10366439.092,1.04,117.356,117.841,117.068,117.539
511090.SH,20250325,120.477,121.333,121.575,121.175,121.303,0.826,0.6856,821760.0,9973419.553,1.04,118.374,118.61,118.22,118.344
511090.SH,20250326,121.303,121.3,121.77,120.996,121.758,0.455,0.3751,749744.0,9096961.115,1.04,118.341,118.8,118.045,118.788
511090.SH,20250327,121.758,121.78,122.0,121.68,121.957,0.199,0.1634,946139.0,11527170.391,1.04,118.81,119.024,118.712,118.982
511090.SH,20250328,121.957,121.652,121.927,121.1,121.117,-0.84,-0.6888,862033.88,10488064.988,1.04,118.685,118.953,118.146,118.163
511090.SH,20250331,121.117,120.8,121.599,120.8,120.965,-0.152,-0.1255,794228.01,9629810.323,1.04,117.854,118.633,117.854,118.015
511090.SH,20250401,120.965,121.181,121.565,121.131,121.357,0.392,0.3241,783173.8,9505418.883,1.04,118.225,118.6,118.177,118.397
511090.SH,20250402,121.357,121.37,122.418,121.37,122.262,0.905,0.7457,810784.5,9890395.789,1.04,118.41,119.432,118.41,119.28
511090.SH,20250403,122.262,123.716,124.288,123.24,124.171,1.909,1.5614,1102765.2,13654739.661,1.04,120.699,121.257,120.234,121.142
511090.SH,20250407,124.171,126.418,126.897,125.873,126.581,2.41,1.9409,1111389.26,14040025.837,1.04,123.335,123.802,122.803,123.494
511090.SH,20250408,126.581,125.7,126.329,125.011,125.689,-0.892,-0.7047,913375.49,11493036.929,1.04,122.634,123.248,121.962,122.623
511090.SH,20250409,125.689,126.2,126.4,125.379,125.56,-0.129,-0.1026,980684.91,12340038.279,1.04,123.122,123.317,122.321,122.498
511090.SH,20250410,125.56,124.71,125.748,124.68,125.677,0.117,0.0932,855187.45,10707716.505,1.04,121.668,122.681,121.639,122.612
511090.SH,20250411,125.677,125.98,126.085,125.041,125.177,-0.5,-0.3978,835113.18,10487600.78,1.04,122.907,123.01,121.991,122.124
511090.SH,20250414,125.177,124.97,125.407,124.78,125.397,0.22,0.1758,676263.59,8461124.634,1.04,121.922,122.348,121.737,122.339
511090.SH,20250415,125.397,125.49,125.724,125.391,125.61,0.213,0.1699,861814.58,10822127.668,1.04,122.429,122.658,122.333,122.546
511090.SH,20250416,125.61,125.753,125.976,125.439,125.687,0.077,0.0613,828364.99,10418349.083,1.04,122.686,122.903,122.38,122.621
511090.SH,20250417,125.687,125.69,125.768,124.959,125.045,-0.642,-0.5108,917471.6,11489470.608,1.04,122.624,122.7,121.911,121.995
